Sample	CSM5FZ3N	CSM5FZ3R	CSM5FZ3T	CSM5FZ3V	CSM5FZ3X	CSM5FZ3Z	CSM5FZ42	CSM5FZ44	CSM5FZ46	CSM5FZ4C	CSM5LLGB	CSM5MCU4	CSM5MCV1	CSM5MCV5	CSM5MCVB	CSM5MCVD	CSM5MCVF	CSM5MCVJ	CSM5MCVV	CSM5MCVZ	CSM5MCW4	CSM5MCWA	CSM5MCWI	CSM5MCWK	CSM5MCXF	CSM5MCXX	CSM5MCXZ	CSM5YRY7	CSM67U9V	CSM67U9X	CSM67UAI	CSM67UB5	CSM67UB7	CSM67UB9	CSM67UCU	CSM6J2H9	CSM79HG7	CSM79HGR	CSM79HGV	CSM79HH2	CSM79HHW	CSM79HJ2	CSM79HJ4	CSM79HJ6	CSM79HJ8	CSM79HJC	CSM79HJI	CSM79HNY	CSM7CZ2F	CSM7KOKH	CSM7KOKL	CSM7KOKP	CSM7KOQP	CSM7KOQZ	CSM7KOR4	CSM7KOR8	ESM5GEYU	ESM5GEYW	ESM5GEYX	ESM5GEYY	ESM5GEZ1	ESM5GEZ3	ESM5ME9D	ESM5ME9G	ESM5ME9H	ESM5MEB9	ESM5MEBA	ESM5MEBP	ESM5MEDP	ESM5MEDZ	ESM5MEE2	ESM5MEE6	ESM718U9	ESM7F5AE	HSM5FZBP	HSM5FZBQ	HSM5FZBR	HSM5FZC2	HSM5MD3L	HSM5MD49	HSM5MD4A	HSM5MD4B	HSM5MD4P	HSM5MD4U	HSM5MD4W	HSM5MD57	HSM5MD59	HSM5MD5B	HSM5MD5D	HSM5MD5F	HSM5MD5H	HSM5MD5K	HSM5MD5X	HSM5MD5Z	HSM5MD6E	HSM5MD6I	HSM5MD6K	HSM5MD6O	HSM5MD6S	HSM5MD6U	HSM5MD7W	HSM5MD7Z	HSM5MD82	HSM5MD8A	HSM5MD8B	HSM5MD8D	HSM5MD8F	HSM5MD8H	HSM5MD8J	HSM5MD8L	HSM5MD8N	HSM5MD8P	HSM5MEE5	HSM67VCX	HSM67VDR	HSM67VDT	HSM67VDX	HSM67VFX	HSM67VG2	HSM67VG6	HSM67VGA	HSM67VGE	HSM67VGI	HSM67VIJ	HSM6XRQB	HSM6XRQC	HSM6XRSX	HSM6XRSZ	HSM6XRT2	HSM6XRT4	HSM6XRT6	HSM6XRTA	HSM6XRTC	HSM6XRTE	HSM6XRTG	HSM7CYWS	HSM7CYYR	HSM7CYYV	HSM7CYYZ	HSM7CZ2J	HSM7CZ2L	HSM7CZ2V	HSM7J4JW	HSM7J4Q3	HSMA33J1	HSMA33NG	MSM5FZ9N	MSM5FZ9Q	MSM5FZ9V	MSM5FZ9X	MSM5FZA2	MSM5LLD6	MSM5LLE3	MSM5LLE9	MSM5LLF2	MSM5LLFG	MSM5LLGD	MSM5LLGF	MSM5LLGH	MSM5LLGJ	MSM5LLGN	MSM5LLGR	MSM5LLH2	MSM5LLH4	MSM5LLH8	MSM5LLHA	MSM5LLHG	MSM5LLHI	MSM5LLHO	MSM5LLHQ	MSM5LLHR	MSM5LLHX	MSM5LLI2	MSM5LLI4	MSM5LLI6	MSM5LLI8	MSM5LLIC	MSM5LLIE	MSM5LLIG	MSM5LLII	MSM5LLIK	MSM5LLIM	MSM5LLIS	MSM5ZOJY	MSM633FF	MSM6J2JF	MSM6J2JH	MSM6J2M3	MSM6J2PQ	MSM6J2RG	MSM79H52	MSM79H8J	MSM79H94	MSM79HBX	MSM79HCN	MSM9VZFJ	MSM9VZJJ	MSM9VZLX	MSM9VZM4	MSM9VZMQ	PSM6XBQM	PSM6XBRK	PSM6XBRM	PSM6XBS2	PSM6XBS4	PSM6XBSC	PSM6XBTF	PSM6XBTH	PSM6XBTJ	PSM6XBTN	PSM6XBTZ	PSM6XBVY	PSM7J13U	PSM7J13Y	PSM7J143	PSM7J149	PSM7J19X	PSM7J1B3	PSM7J1BN	PSM7J1CK	PSM7J1CS	PSMA2651
C2027__NODE_22_length_132914_cov_49.0702__42977__other__ANTISMASH__89937_132914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9319672	7.519506924	4.550331207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.47021107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2027__NODE_1840_length_8549_cov_5.05215__8549__bacteriocin__ANTISMASH__0_8549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.122691982	2.483406068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.546713672	0	0	0	0	0	0	0	0	0	0	0.746548256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.612167036	1.69329004	0	1.744873615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.954636019	0.977719113	2.16423494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19868839	3.81976872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2026__NODE_7_length_173572_cov_22.054473__41140__resorcinol__ANTISMASH__51067_92207	31.00691352	28.72361583	0	44.90538866	0	0	0	0	0	24.51696229	0	0	0	0	0	17.97451783	40.83911428	0	11.47679959	0	0	0.700937829	41.48023969	0	0	0	0	32.12749479	0	8.412213141	0	29.81754255	29.67475049	22.8028383	0	0	0	0	0	0	0	11.67287479	12.41578553	0	25.02108467	16.96447667	0	0	0	31.21795464	22.40868219	12.23239444	0	29.00082973	27.26119091	22.10262996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.040883113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.442541557	0	0	0	0	1.584303625	1.304322791	1.107517834	0	0	0	0	0	0	0	0	0	0	0	0	0	3.359078416	0	0	20.46392195	0	0	0	0	0.587169144	0	3.981093834	0	0	0	0	0	0	0	0	0	0	0	2.028289134	0	0	0	0	0	0	0	25.40498254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.996627338	7.589560407	6.518454197	9.48539613	0	0	0	0	1.691395131	0	0	0	0	0	0	1.039159942	0	0	5.225940553	1.065151117	3.882566362	0	0	2.025341792	1.028119542	0.630828701	0	45.02956593	23.10408454	0	0	0	0	0	78.71052887	0	0	14.09145249	63.73606664	0	10.48612256	0	0	0	0	0	0	0	1.006057173	0	19.67285358	8.799706989	22.86273756	0	0	3.478524049	0	0	16.42674339	0
C2025__NODE_4803_length_7343_cov_3.9565__7343__other__ANTISMASH__0_7343	0	0	0	0	0	0	0	0	0	0	0	0	0	110.389087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.07106691	0	106.3461324	0	0	0	58.19483931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.952227	158.5266236	0	0	0	0	0	0	76.08748851	0	85.39731514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.1564897	106.1276941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2025__NODE_1896_length_17292_cov_10.2337__17292__arylpolyene__ANTISMASH__0_17292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.800224089	0.602848386	0	0	0	0	2.003046967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.939011458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2025__NODE_1647_length_19286_cov_13.6739__19286__nrps__ANTISMASH__0_19286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.5700593	0	0	0	0	0	0	0	0	0	0	0	9.999926988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2025__NODE_1644_length_19312_cov_195.617__19312__nrps__ANTISMASH__0_19312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.717355766	0	0	0	0	0	0	0	0	1669.704578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2021__NODE_6825_length_5027_cov_3.64119__5027__arylpolyene__ANTISMASH__0_5027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.654164684	6.030335727	4.306495039	8.612604016	0	17.21814503	2.430782546	0	0	9.13233424	0	18.94058147	2.102128532	0	18.41951091	4.932875576	4.209862681	0	8.081655726	3.911041962	18.42143111	4.289954412	1.281042588	4.201471633	0	12.13304543	3.463359531	11.70601074	9.643578117	0	3.354069161	4.636365795	6.482544306	0	0	6.144034578	1.554478699	0	0	0	0	0	0	0	0	4.228471778	0	0	0	0	3.25410343	514.4143814	0	1.397759995	2.28847198	9.15282994	0	0	0	0	0	0	5.314050251	1.830359384	2.06120202	2.879226996	6.843438827	9.51896212	0	0	12.40925341	0	3.805520077	5.424888666	13.33746824	9.082361985	17.94245166	575.4557534	0	7.111169912	3.516614587	3.995728502	10.46385314	0	0	0	3.395598461	6.242234844	1.835218562	0	9.014830121	0	4.230992316	5.779745837	5.05748059	6.066665657	8.633822504	5.071259576	570.170994	7.833052876	3.099276141	0	0	1.833869813	9.58788318	6.070767315	15.04820091	0	4.345519524	4.049779506	472.8649332	395.7707821	0	9.355824806	11.11131602	3.580539444	9.495919825	8.316073898	0	6.728728995	6.427571942	8.770395879	0	0	0	0	0	0	3.758350534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465.437093	2.475197044	1.327091087	0.97916866	525.8175308	465.8373466	1.349162362	590.8892038	2.763343456	2.409061923	0	0	0	0	402.804897	0	0	0	0	0	0	1.565868822	0	404.400345	3.413235376	3.670053217	0	0	0	0	0	0	0	6.215825001	3.291281079	0	0	0	0	0	0	0	0	0	2.849010227	0	0	0	0	0	0	0	0	0	0	2.877046503
C2021__NODE_6115_length_5625_cov_3.95655__5625__nrps__ANTISMASH__0_5625	0	0	0	0	0	0	0	0	0	0	0	1.531288896	0	0	0	0	0	0	0	0.667139664	1.213437217	0	0	0	0	0	0	0	0	0	0.977578175	0	0	0	0	0	0	0	0	0	0.997918794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.500295518	1.047667805	0	0	2.37845774	0	0	0	0.501636699	3.301947795	2.070568102	0	0	0	0	0	0	0	0	0	1.906081407	0.691292039	0	0.338398883	2.468199317	0	2.026866243	0	0	0	0	0.283097694	0.935954039	0.769849634	0	0	0	0	0.777571235	0	0	0	2.101591768	3.383486078	0	0	0	0	0.443722108	0	0.540418442	0	0	3.293637323	0	2.094161307	0	0	0	0	0	0	0	0	0.885554	2.182465664	0	0	0	0	0	4.053638415	0	0	0	0	0	0	0	0	0	0	0	0.394997664	0	0	0	0	0	0	0	0	0.499397334	0	0	0	0	0	0	1.902095896	3.07428032	0	0	0.28985009	0	0.601902185	0	0.498142602	0	2.505475208	0	0	1.935514296	0	0	0	0	0	1.839974214	0	0	2.978663356	0	1.64168297	0	1.003491351	5.082615037	0.588695557	1.010413223	0.932154981	0	1.054696423	0	0	0	0	0	0	0	0	0	1.337692723	1.348957763	1.289234151
C2021__NODE_603_length_39929_cov_6.67758__26797__nrps__ANTISMASH__0_26797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.025795566	0	0	0	0	0	0	0	0	0	1.079864742	844.2484534	0	6.702157796	0	2.456566562	3.701203132	0	0	0	0	6.512548001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.57269126	43.75161002	668.4199373	19.53020649	34.99831087	0	0	0	0	16.69566828	1.912319019	0	0	0	0	0	0	2.036940391	2.007119771	1.769223685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7576872	0	0	0	12.61539234	0	0	0	0	0	0	0	0	0	0	0	1.523528158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.7891224	0	0	0	0	0	26.03050195	0	620.6635444	0	0	0	0	0	28.22073478	0	0	0	546.1047173	15.7058884	0	0	0	0	0	0	0	0	0	2.121986115	0	0	0	9.670449179	0	0	0	0	0	2.451467832	0	0.684028156	0.71678868	0	2.7063079	15.66853228	0	0	0	0	0	0	0	0	0	0	0	12.45408456	0	12.34478783
C2021__NODE_45_length_135900_cov_50.7099__47482__arylpolyene__ANTISMASH__15719_63201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.017776123	0	5.465105526	6.658749482	0	0	0	0	0	1.830650072	0	0	1.266174709	1.610323417	0.976439443	11.26944237	4.995992724	0	0	0	1.971540177	1.436641159	0	0	0	0	0.977134234	0	0	0	0	0	1.716172457	0	1.845557196	1.39966038	9.541479826	0	0	0	0	0	0	0	0	0	0	0	0	0	1.056730919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945019519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.770752504	2.948754936	0.454956875	3.44735747	14.07737401	2.913749408	8.32866332	4.081192272	6.640831648	6.272127733	0	25.54136792	17.18940191	0	0	0.633920581	0	0	0	0.611529636	0	0	0	0	0	0	23.47086447	0	0	3.144975334	0	0	0	7.467099399	0	0	1.597680139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.055789209	0	0	0	0
C2021__NODE_3751_length_8991_cov_5.78469__8991__nrps__ANTISMASH__0_8991	0	0	0	0	0	0	0	0	0	0	4.573380636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.03122481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.49779513	0	0	0	0	0	4.590402091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.35784108	0	0	14.85064231	0	16.36058133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.745664091	0	0	0	0	0	0	0	55.08307704	0	0	0	0	0	0	0	0	0	9.313700879	19.98898796	0	41.21777618	0	0	0	9.565509062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.59883647	0	0	0	0	0	0	29.77860688	0	0	0	0	0	0	0	0	0	0
C2021__NODE_1690_length_18086_cov_8.96817__18086__lantipeptide__ANTISMASH__0_18086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.23491344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2021__NODE_1325_length_21948_cov_7.13127__21948__resorcinol__ANTISMASH__0_21948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.68336052	0	0	0	0	0	0	69.85513498	13.36309418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2021__NODE_123_length_96858_cov_22.2687__20849__terpene__ANTISMASH__5882_26731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.768409458	0	0	0	0	0	0	0.853825313	0	0	11.89447014	0.802459668	0	0	0	0	0	1.72125038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2021__NODE_1226_length_23350_cov_12.9055__16765__terpene__ANTISMASH__6585_23350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.676296384	0	0	0	0	0	0	0	0	0	0	3.105255242	0	3.561629181	0	0	0	0	0	2.660723289	0	0	2.494677656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.994875672	0	0	0	0	0	0	7.014610696	0	0	1.971356587	1.027864315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2021__NODE_1055_length_26174_cov_5.46189__26174__arylpolyene__ANTISMASH__0_26174	0	0	0	0	0	0	0	0	0	0	0	0	0	1.898384644	1.27774544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.202816709	0	1.279967515	1.765054644	0	0	0	0	0	0	0	0	3.552869192	1.200039044	0	1.148830257	1.982408851	0	0	0	1.572341806	2.100508475	0.659643994	0	1.49576681	1.048388446	1.114922815	0	0	0	0	3.6139942	1.515048673	0	0	2.764032616	0	0	0.831786555	0	0	0	0	0	0.508398223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.518483332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.382337936	0	2.44003724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.314183328	0	0	0	0	0	0	1.610434434	1.870856827	0	0	0	0	0	0	0	0.773909301	0.412371203	0	0	0	0.796136006	0	4.588572637	0	1.895225678	0	1.330227101	0	1.46816148	2.440218845	0	0	0	0	0	0	0	0	0	1.701790111	0	0	0	0	0	0	0	0	0	0	0
C2014__NODE_728_length_41188_cov_81.7236__10282__bacteriocin__ANTISMASH__7720_18002	0	0	0	0	0	0	0	0	0	0	0.318540099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.066208086	33.86615896	0	0	7.341070019	4.79995033	0	0	0	0	0	0	1.881976679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.12415191	3.154450175	0	0	0	0	6.880840529	0	0	0	0.677280958	4.10429123	2.36182463	0	0	0	0	0	0	0	0	0	0	0	0	0	2.201675267	0	0	0	0	0	0	0	0	0	0	0	0	30.3182903	22.26825677	3.116980928	1.65935371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.39997609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2014__NODE_641_length_44783_cov_44.4325__32959__nrps__ANTISMASH__0_32959	0	0	0	0	0	0	0	0	0	0	8.196171295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.82523532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.59542518	2.197709375	0	0	0	0	0	0	0	0	0	0	4.324305519	0	0	0	0	0	0	0	0	0	19.0396743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.670447742	0	0	27.55091194	208.934545	0	8.655123509	0	0	10.11774035	6.296242608	1.475712794	131.2379919	0	7.67754678	2.273475717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.57177502	41.7144115	0	0	0	0	9.837515918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.24167745	0	0	0	0	0	0	0	0	0	0
C2014__NODE_548_length_50682_cov_45.8883__22967__lantipeptide__ANTISMASH__1328_24295	0	0	0	0	0	0	0	0	0	0	3.690975776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.918155497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659864457	0.331983433	0	0	0	0	0	0	0	0	0	0	0.711268701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.555453562	10.55416012	0	0	0	0	0.771134225	0.590656435	0.394346258	0.401775443	0	0.66052375	0.483707463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.412531083	12.95933048	0	0	0	0	0.478911313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.834325436	0	0	0	0	0	0	0	0	0	0
